,FIPST,YEAR,V33,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,PPR,PPE
481,27,1995,816695.0,5744447000.0,235069000.0,2919940000.0,2589438000.0,6155324000.0,7033.772705844899,7536.869945328427
482,27,1996,827418.0,6101416000.0,241241000.0,3435468000.0,2424707000.0,6423283000.0,7374.043107594952,7763.044797188362
483,27,1997,837847.0,6304977000.0,251210000.0,3321859000.0,2731908000.0,6890773000.0,7525.212837188651,8224.381062413544
484,27,1998,841723.0,6672384000.0,313550000.0,3363505000.0,2995329000.0,6815289000.0,7927.054387250912,8096.831142786878
485,27,1999,847618.0,6967980000.0,324231000.0,3897067000.0,2746682000.0,7470363000.0,8220.660722164937,8813.360499659044
486,27,2000,847561.0,7387828988.0,334934000.0,4309396000.0,2743498988.0,7774897000.0,8716.57495802662,9173.259505805481
487,27,2001,845597.0,7906010000.0,356359000.0,4760848000.0,2788803000.0,8295030000.0,9349.619263076856,9809.672929303202
488,27,2002,842337.0,8162343000.0,421208000.0,4850265000.0,2890870000.0,8810868000.0,9690.115713782014,10460.027281242543
489,27,2003,837797.0,8611090000.0,477610000.0,6165749000.0,1967731000.0,9060785000.0,10278.253562617198,10815.01246722058
490,27,2004,836501.0,8839523000.0,523761000.0,6139537000.0,2176225000.0,9113267000.0,10567.259333820282,10894.508195447464
491,27,2005,831361.0,8960397000.0,550604000.0,6054771000.0,2355022000.0,9263260000.0,10777.985736641484,11142.28355672205
492,27,2006,832179.0,9537718000.0,582711000.0,6546919000.0,2408088000.0,9889632000.0,11461.13756775886,11884.020144704444
493,27,2007,835397.0,9984179000.0,572547000.0,6492502000.0,2919130000.0,10265246000.0,11951.418307702805,12287.865529801998
494,27,2008,835516.0,10439643000.0,591072000.0,6785837000.0,3062734000.0,10782521000.0,12494.845101709603,12905.223837724232
495,27,2009,833353.0,10735056000.0,613411000.0,6916040000.0,3205605000.0,11573229000.0,12881.763190388707,13887.547053889528
496,27,2010,833938.0,10791511960.0,1306045960.0,6309695960.0,3175769960.0,10963916960.0,12940.424779779793,13147.160772143732
497,27,2011,835045.0,11342040964.0,886618964.0,6657768964.0,3797652964.0,11036559964.0,13582.55059787197,13216.724804052476
498,27,2012,838914.0,11140647958.0,776980958.0,7044998958.0,3318667958.0,11157180958.0,13279.845083047845,13299.552705044856
499,27,2013,844208.0,11351350960.0,685760960.0,7233332960.0,3432256960.0,11443894960.0,13446.15421791786,13555.776491101718
500,28,1990,502020.0,1549914000.0,234133000.0,871352000.0,444429000.0,1603984000.0,3087.355085454763,3195.0599577706066
501,28,1992,498092.0,1684712000.0,277712000.0,901199000.0,505801000.0,1691990000.0,3382.3309750006024,3396.942733470925
502,28,1995,503301.0,2118973000.0,310290000.0,1185162000.0,623521000.0,2160068000.0,4210.150585832335,4291.801526323214
503,28,1996,503602.0,2241561000.0,295014000.0,1285429000.0,661118000.0,2268726000.0,4451.056588337616,4504.9979944479965
504,28,1997,503979.0,2274700000.0,305516000.0,1253204000.0,715980000.0,2319324000.0,4513.481712531673,4602.025084378516
505,28,1998,504792.0,2400660000.0,322350000.0,1319058000.0,759252000.0,2543454000.0,4755.740978462416,5038.617886178862
506,28,1999,502382.0,2532677000.0,339355000.0,1374920000.0,818402000.0,2811852000.0,5041.337070197579,5597.039702855596
507,28,2000,499362.0,2743284000.0,368830000.0,1504225000.0,870229000.0,2996474000.0,5493.577805279537,6000.604771688675
508,28,2001,496513.0,2823151000.0,385896000.0,1519788000.0,917467000.0,2930393000.0,5685.955856140726,5901.946172607766
509,28,2002,492198.0,3029559000.0,438583000.0,1639832000.0,951144000.0,3026111000.0,6155.163166042934,6148.157855172106
510,28,2003,491623.0,3260771000.0,482904000.0,1754451000.0,1023416000.0,3205193000.0,6632.665680816398,6519.615640439931
511,28,2004,492557.0,3481643000.0,516520000.0,1907476000.0,1057647000.0,3473928000.0,7068.5078072182505,7052.844645391295
512,28,2005,494382.0,3639643000.0,552628000.0,1958500000.0,1128515000.0,3610904000.0,7362.005493727523,7303.874331994288
513,28,2006,493952.0,4279581000.0,856762000.0,2108733000.0,1314086000.0,4066036000.0,8663.96127558953,8231.641940917336
514,28,2007,494135.0,4220926000.0,712846000.0,2214700000.0,1293380000.0,4158733000.0,8542.050249425763,8416.187883877888
515,28,2008,493302.0,4449009000.0,708253000.0,2389484000.0,1351272000.0,4363308000.0,9018.834304340951,8845.1050269409
516,28,2009,491194.0,4392101000.0,675576000.0,2334363000.0,1382162000.0,4552756000.0,8941.682919579636,9268.753282816973
517,28,2010,492479.0,4466376974.0,945972974.0,2109088974.0,1411314974.0,4504256974.0,9069.172439840075,9146.089425132848
518,28,2011,490500.0,4516741974.0,1006464974.0,2071466974.0,1438809974.0,4345782974.0,9208.44439143731,8859.90412640163
519,28,2012,490617.0,4477827976.0,795109976.0,2195719976.0,1486997976.0,4423269976.0,9126.931957107072,9015.729124755155
520,28,2013,493648.0,4444063976.0,707521976.0,2213500976.0,1523040976.0,4367933976.0,9002.495656824296,8848.276456098272
521,29,1990,808098.0,3692906000.0,202581000.0,1451387000.0,2038938000.0,3763232000.0,4569.873950931694,4656.900524441343
522,29,1992,825044.0,4043702000.0,255214000.0,1501348000.0,2287140000.0,4217727000.0,4901.195572599764,5112.123717038122
523,29,1995,862505.0,4852443000.0,313295000.0,1820253000.0,2718895000.0,4957215000.0,5625.98825514055,5747.46233355169
524,29,1996,873867.0,5251014000.0,324566000.0,2050523000.0,2875925000.0,5277782000.0,6008.939575473156,6039.571239101602
525,29,1997,899750.0,5550134000.0,336452000.0,2178447000.0,3035235000.0,5527705000.0,6168.529035843289,6143.601000277855
526,29,1998,909441.0,5990499000.0,387035000.0,2312498000.0,3290966000.0,5849648000.0,6587.012241585765,6432.135784509385
527,29,1999,911563.0,6238901000.0,403205000.0,2374577000.0,3461119000.0,6228001000.0,6844.179722081743,6832.222238068021
528,29,2000,913517.0,6675260000.0,437898000.0,2463749000.0,3773613000.0,6708608000.0,7307.209389644637,7343.714457421153
529,29,2001,911673.0,7081783000.0,464119000.0,2613597000.0,4004067000.0,7100685000.0,7767.898138916037,7788.631450092303
530,29,2002,909918.0,7455542000.0,544541000.0,2631063000.0,4279938000.0,7636924000.0,8193.641624849712,8392.980466371695
531,29,2003,921625.0,7622601000.0,559732000.0,2696668000.0,4366201000.0,7905481000.0,8270.82707174827,8577.763190017631
532,29,2004,914055.0,7893957000.0,620282000.0,2674079000.0,4599596000.0,7896438000.0,8636.194758521096,8638.909037202357
533,29,2005,902656.0,8340865000.0,694008000.0,2812322000.0,4834535000.0,8170965000.0,9240.358453275667,9052.136140456609
534,29,2006,913762.0,8846493000.0,740742000.0,2937240000.0,5168511000.0,8654672000.0,9681.397344166206,9471.472878057963
535,29,2007,916254.0,8976802000.0,737944000.0,2758447000.0,5480411000.0,9275579000.0,9797.285468876535,10123.37081202374
536,29,2008,912929.0,9491504000.0,741945000.0,2923557000.0,5826002000.0,10062276000.0,10396.76031761506,11021.96994508883
537,29,2009,910969.0,9671463000.0,780790000.0,3060939000.0,5829734000.0,10421074000.0,10616.676308414446,11439.54843688424
538,29,2010,917807.0,9807932983.0,1479460983.0,2608022983.0,5720448983.0,10348732983.0,10686.269534880426,11275.500168336044
539,29,2011,918702.0,10174873980.0,1389361980.0,2963195980.0,5822315980.0,10077858980.0,11075.271393770776,10969.67131888251
540,29,2012,916576.0,10263077979.0,1030920979.0,3234483979.0,5997672979.0,10131276979.0,11197.192572138045,11053.39544020354
541,29,2013,917761.0,10359390972.0,926471972.0,3341588972.0,6091329972.0,10242355972.0,11287.678351989243,11160.156044983389
542,30,1990,148112.0,706914000.0,59919000.0,330635000.0,316360000.0,710869000.0,4772.834071513449,4799.536836988225
543,30,1992,155504.0,828974000.0,69938000.0,337455000.0,421581000.0,781009000.0,5330.885379154234,5022.4367218849675
544,30,1995,164109.0,911284000.0,89446000.0,449477000.0,372361000.0,899635000.0,5552.919096454186,5481.93578658087
545,30,1996,165390.0,944623000.0,90354000.0,452250000.0,402019000.0,924259000.0,5711.487998065179,5588.360844065542
546,30,1997,164464.0,989977000.0,90551000.0,465343000.0,434083000.0,972059000.0,6019.414583130655,5910.466728280961
547,30,1998,162164.0,1035636000.0,102844000.0,478345000.0,454447000.0,1007146000.0,6386.349621370958,6210.663279149503
548,30,1999,159813.0,1049279000.0,115179000.0,466278000.0,467822000.0,1026247000.0,6565.667373743062,6421.548935318153
549,30,2000,157381.0,1104921000.0,130914000.0,487115000.0,486892000.0,1051768000.0,7020.675939281107,6682.941396992013
550,30,2001,154700.0,1139944000.0,128768000.0,537866000.0,473310000.0,1129098000.0,7368.73949579832,7298.629605688429
551,30,2002,151751.0,1168797000.0,151979000.0,554360000.0,462458000.0,1163960000.0,7702.071156038511,7670.196572016
552,30,2003,149801.0,1205602000.0,171819000.0,553269000.0,480514000.0,1214879000.0,8048.0237114572,8109.952537032463
553,30,2004,148168.0,1270790000.0,191840000.0,560584000.0,518366000.0,1241417000.0,8576.683224447925,8378.442038766805
554,30,2005,146494.0,1293070000.0,191687000.0,578321000.0,523062000.0,1268328000.0,8826.777888514205,8657.883599328301
555,30,2006,145203.0,1375638000.0,190226000.0,626958000.0,558454000.0,1377599000.0,9473.895167455217,9487.4003980634
556,30,2007,144225.0,1474306000.0,190631000.0,702476000.0,581199000.0,1442434000.0,10222.26382388629,10001.275784364709
557,30,2008,142635.0,1562815000.0,185898000.0,766328000.0,610589000.0,1557678000.0,10956.742734952852,10920.727731622674
558,30,2009,141726.0,1607935000.0,195705000.0,765177000.0,647053000.0,1622485000.0,11345.377700633617,11448.04058535484
559,30,2010,141627.0,1623970865.0,256048865.0,744930865.0,622990865.0,1642885865.0,11466.534382568296,11600.08942503901
560,30,2011,141526.0,1632235869.0,264593869.0,713885869.0,653755869.0,1656654869.0,11533.116664075858,11705.657398640533
561,30,2012,142224.0,1628317865.0,214163865.0,761028865.0,653124865.0,1652536865.0,11448.966876195298,11619.254591348858
562,30,2013,142733.0,1671055871.0,210592871.0,788331871.0,672130871.0,1679558871.0,11707.564970959764,11767.137739695796
563,31,1990,266125.0,1373102000.0,71754000.0,253235000.0,1048113000.0,1323007000.0,5159.612963832786,4971.374354156881
564,31,1992,278475.0,1542401000.0,85411000.0,492256000.0,964734000.0,1540649000.0,5538.741359188437,5532.449950623934
565,31,1995,285836.0,1832463000.0,102783000.0,560994000.0,1168686000.0,1874253000.0,6410.889461089576,6557.09217873186
566,31,1996,289251.0,1909834000.0,100886000.0,574359000.0,1234589000.0,1940807000.0,6602.687631157714,6709.767641252753
567,31,1997,290883.0,1994021000.0,115783000.0,630765000.0,1247473000.0,1946725000.0,6855.062000873203,6692.467418171567
568,31,1998,291570.0,2062836000.0,130904000.0,663420000.0,1268512000.0,1966403000.0,7074.925403848132,6744.1883595706
569,31,1999,290383.0,2212104000.0,150963000.0,805824000.0,1255317000.0,2062226000.0,7617.883967036638,7101.7449368592515
570,31,2000,286953.0,2259122000.0,152068000.0,811779000.0,1295275000.0,2160775000.0,7872.794499447645,7530.065899293612
571,31,2001,285331.0,2355374000.0,166068000.0,806280000.0,1383026000.0,2344564000.0,8254.882925444484,8216.997101611812
572,31,2002,283791.0,2528494000.0,199405000.0,879807000.0,1449282000.0,2563024000.0,8909.704677033451,9031.378725893352
573,31,2003,283934.0,2600831000.0,225861000.0,878715000.0,1496255000.0,2623966000.0,9159.984362563131,9241.464565708933
574,31,2004,284170.0,2734724000.0,240120000.0,874804000.0,1619800000.0,2667987000.0,9623.549283879369,9388.700425801457
575,31,2005,284488.0,2895640000.0,295968000.0,878576000.0,1721096000.0,2708776000.0,10178.425803548831,9521.582632659374
576,31,2006,285500.0,3107061000.0,301764000.0,948001000.0,1857296000.0,2867250000.0,10882.875656742557,10042.90718038529
577,31,2007,287110.0,3234014000.0,298196000.0,992032000.0,1943786000.0,3094611000.0,11264.024241579882,10778.48559785448
578,31,2008,290896.0,3383157000.0,321975000.0,1091160000.0,1970022000.0,3325663000.0,11630.125543149441,11432.481024146087
579,31,2009,292145.0,3522481000.0,297732000.0,1182776000.0,2041973000.0,3523803000.0,12057.303736158414,12061.828886340687
580,31,2010,295294.0,3720559967.0,465727967.0,1184995967.0,2069835967.0,3640198967.0,12599.51088406808,12327.371931024674
581,31,2011,298476.0,3879387964.0,571968964.0,1153076964.0,2154341964.0,3676325964.0,12997.319596885513,12316.990190166043
582,31,2012,301272.0,3764055966.0,366015966.0,1166373966.0,2231665966.0,3880516966.0,12493.879172309407,12880.443473007781
583,31,2013,303447.0,3870163971.0,366240971.0,1217305971.0,2286616971.0,3912874971.0,12754.003074672019,12894.755825564267
584,32,1990,186834.0,856878000.0,33454000.0,542544000.0,280880000.0,951967000.0,4586.306560904332,5095.2556815140715
585,32,1992,211810.0,1097076000.0,45018000.0,433928000.0,618130000.0,1251651000.0,5179.528823001747,5909.310230867287
586,32,1995,250749.0,1367710000.0,65007000.0,411647000.0,891056000.0,1381200000.0,5454.49832302422,5508.297141763277
587,32,1996,265041.0,1551169000.0,67278000.0,495853000.0,988038000.0,1608989000.0,5852.562433736667,6070.7173607102295
588,32,1997,282131.0,1701290000.0,68131000.0,541675000.0,1091484000.0,1905940000.0,6030.142026221862,6755.514282372373
589,32,1998,296621.0,1906860000.0,84699000.0,605882000.0,1216279000.0,2030065000.0,6428.607549701471,6843.969240208886
590,32,1999,311236.0,2089877000.0,92138000.0,677001000.0,1320738000.0,2299493000.0,6714.7662866763485,7388.26164068424
591,32,2000,325610.0,2257376000.0,110591000.0,656790000.0,1489995000.0,2442260000.0,6932.760050367004,7500.568164368417
592,32,2001,340706.0,2388001000.0,118318000.0,681424000.0,1588259000.0,2699866000.0,7008.978415408005,7924.3277195000965
593,32,2002,356814.0,2604646000.0,153814000.0,820315000.0,1630517000.0,2925803000.0,7299.730391744719,8199.798774711755
594,32,2003,369498.0,2778564000.0,191839000.0,837905000.0,1748820000.0,3009028000.0,7519.835019404706,8143.556934002349
595,32,2004,385414.0,3069531000.0,221488000.0,908007000.0,1940036000.0,3228619000.0,7964.243644496567,8377.0153652955
596,32,2005,400083.0,3381646000.0,251421000.0,913949000.0,2216276000.0,3483540000.0,8452.361135064473,8707.043288517632
597,32,2006,412747.0,3691628000.0,258814000.0,956189000.0,2476625000.0,4022979000.0,8944.04562601303,9746.840073943602
598,32,2007,422782.0,4006081000.0,277849000.0,1077525000.0,2650707000.0,4346371000.0,9475.524028932168,10280.406923662786
599,32,2008,428776.0,4338601000.0,280898000.0,1344140000.0,2713563000.0,4881218000.0,10118.572401440379,11384.074668358304
600,32,2009,430985.0,4442101000.0,425133000.0,1362232000.0,2654736000.0,4577881000.0,10306.857547246424,10621.903314500505
601,32,2010,428947.0,4301924000.0,358971000.0,1406631000.0,2536322000.0,4299235000.0,10029.033889967759,10022.76505022765
602,32,2011,437149.0,4196857000.0,447888000.0,1388154000.0,2360815000.0,4308507000.0,9600.518358728947,9855.92326643776
603,32,2012,439634.0,4127425000.0,404821000.0,1365017000.0,2357587000.0,4185199000.0,9388.32073952424,9519.734597415123
604,32,2013,445707.0,4131799999.0,392008999.0,1397684999.0,2342105999.0,4057442999.0,9270.215632691432,9103.386303109442
605,33,1990,171696.0,942747000.0,24161000.0,75368000.0,843218000.0,1001926000.0,5490.791864691082,5835.465007920977
606,33,1992,174805.0,1064311000.0,31940000.0,86296000.0,946075000.0,1066647000.0,6088.561540001716,6101.925002145247
607,33,1995,186239.0,1197945000.0,35162000.0,83613000.0,1079170000.0,1232465000.0,6432.299357277477,6617.65258619301
608,33,1996,191004.0,1269380000.0,40622000.0,84837000.0,1143921000.0,1295106000.0,6645.829406713996,6780.517685493497
609,33,1997,193524.0,1339184000.0,44337000.0,94550000.0,1200297000.0,1431472000.0,6919.989251979083,7396.870672371386
610,33,1998,196734.0,1420100000.0,51977000.0,127621000.0,1240502000.0,1428447000.0,7218.376081409416,7260.8039281466345
611,33,1999,201252.0,1498288000.0,58226000.0,127705000.0,1312357000.0,1491560000.0,7444.835330829011,7411.404607159184
612,33,2000,203178.0,1586863000.0,54651000.0,865318000.0,666894000.0,1640395000.0,7810.210751164004,8073.6841587179715
613,33,2001,204721.0,1757830000.0,76691000.0,884225000.0,796914000.0,1796043000.0,8586.46645922988,8773.125375511061
614,33,2002,203072.0,1887119000.0,85444000.0,943592000.0,858083000.0,1956047000.0,9292.856720768988,9632.28313110621
615,33,2003,203702.0,2028602000.0,101294000.0,957471000.0,969837000.0,2122604000.0,9958.67492709939,10420.143150288166
616,33,2004,203359.0,2194562000.0,119354000.0,968313000.0,1106895000.0,2236010000.0,10791.565654827178,10995.382550071548
617,33,2005,202195.0,2332695000.0,125956000.0,878957000.0,1327782000.0,2333264000.0,11536.857983629665,11539.672098716586
618,33,2006,201014.0,2459089000.0,130088000.0,925677000.0,1403324000.0,2494285000.0,12233.42155272767,12408.513834857273
619,33,2007,198601.0,2600123000.0,137058000.0,936882000.0,1526183000.0,2608190000.0,13092.194903348925,13132.814034169012
620,33,2008,195644.0,2715463000.0,136012000.0,1008333000.0,1571118000.0,2715961000.0,13879.612970497434,13882.15841017358
621,33,2009,196998.0,2816162000.0,146867000.0,1002239000.0,1667056000.0,2757401000.0,14295.383709479283,13997.101493416178
622,33,2010,196345.0,2906572807.0,185174807.0,1060997807.0,1660399807.0,2856964807.0,14803.396098703812,14550.738786319998
623,33,2011,194527.0,2947006803.0,184767803.0,1061010803.0,1701227803.0,3001243803.0,15149.602898312316,15428.417664385921
624,33,2012,190544.0,2963220784.0,187242784.0,1029324784.0,1746652784.0,2961683784.0,15551.37282727349,15543.30644890419
625,33,2013,186806.0,2976256791.0,163889791.0,1020088791.0,1792277791.0,2890009791.0,15932.34045480338,15470.647575559671
626,34,1990,1077279.0,8338514000.0,330750000.0,2740139000.0,5267625000.0,8191959000.0,7740.347672237182,7604.305848345693
627,34,1992,1104263.0,10815696000.0,416054000.0,4505734000.0,5893908000.0,9518958000.0,9794.492797458577,8620.191023334115
628,34,1995,1117657.0,11342478000.0,357734000.0,4016493000.0,6968251000.0,11456358000.0,10148.442679641428,10250.334404920293
629,34,1996,1093049.0,11262373000.0,326313000.0,3786700000.0,7149360000.0,11318908000.0,10303.630486830874,10355.352779244115
630,34,1997,1116162.0,11751376000.0,343242000.0,3955985000.0,7452149000.0,12076828000.0,10528.378497028209,10819.95982662015
631,34,1998,1138270.0,12561597000.0,391428000.0,4334364000.0,7835805000.0,12702044000.0,11035.691883296582,11159.078250327251
632,34,1999,1257772.0,14975335000.0,534655000.0,5869172000.0,8571508000.0,14925591000.0,11906.239763645557,11866.690465362562
633,34,2000,1286143.0,15696697000.0,582046000.0,6125248000.0,8989403000.0,15963863000.0,12204.472597526092,12412.199110052303
634,34,2001,1309753.0,16913164000.0,627301000.0,6660581000.0,9625282000.0,17230262000.0,12913.247001533877,13155.352192359933
635,34,2002,1337245.0,18158260000.0,729217000.0,7403387000.0,10025656000.0,18268068000.0,13578.85802526837,13660.97312010888
636,34,2003,1362260.0,19916609000.0,809667000.0,8208248000.0,10898694000.0,19942317000.0,14620.269992512443,14639.141573561581
637,34,2004,1374884.0,21547880000.0,914067000.0,8860404000.0,11773409000.0,21616103000.0,15672.507644281262,15722.128557754691
638,34,2005,1382011.0,23185906000.0,956036000.0,9434551000.0,12795319000.0,23189582000.0,16776.933034541693,16779.59292653966
639,34,2006,1385808.0,24095073000.0,1001813000.0,9635124000.0,13458136000.0,24353945000.0,17387.021145786428,17573.823357925485
640,34,2007,1379492.0,25497897000.0,1013968000.0,10217495000.0,14266434000.0,25773900000.0,18483.541042644683,18683.61686765853
641,34,2008,1370360.0,26151514000.0,999294000.0,10477848000.0,14674372000.0,26396138000.0,19083.681660293645,19262.19241659126
642,34,2009,1374181.0,26802459000.0,1040751000.0,10549003000.0,15212705000.0,26442229000.0,19504.314933767822,19242.1733381556
643,34,2010,1392849.0,27025648942.0,2422500942.0,9281218942.0,15321928942.0,27066310942.0,19403.143443402696,19432.33684484104
644,34,2011,1398684.0,26624819952.0,1320020952.0,9521327952.0,15783470952.0,26090380952.0,19035.62202184339,18653.520703747236
645,34,2012,1353092.0,28049867976.0,1407749976.0,10650712976.0,15991404976.0,26956634976.0,20730.200146035895,19922.248432479093
646,34,2013,1369313.0,28523098989.0,1159631989.0,10782987989.0,16580478989.0,27510764989.0,20830.22580593334,20090.925149326707
647,35,1990,254937.0,1184549000.0,145378000.0,888001000.0,151170000.0,1150087000.0,4646.438139618808,4511.259644539631
648,35,1992,308772.0,1330075000.0,161520000.0,990637000.0,177918000.0,1339829000.0,4307.628282357208,4339.217934268651
649,35,1995,327253.0,1646265000.0,205847000.0,1215392000.0,225026000.0,1540683000.0,5030.557397487571,4707.926283334301
650,35,1996,329661.0,1750519000.0,215525000.0,1281567000.0,253427000.0,1642517000.0,5310.057907972129,4982.442569791392
651,35,1997,332849.0,1768148000.0,231271000.0,1287163000.0,249714000.0,1826524000.0,5312.162572217432,5487.545403471244
652,35,1998,331673.0,1913783000.0,253889000.0,1383314000.0,276580000.0,1933538000.0,5770.089817380372,5829.651494092072
653,35,1999,328715.0,2068337000.0,277349000.0,1509815000.0,281173000.0,2098998000.0,6292.1892825091645,6385.4646122020595
654,35,2000,324489.0,2191695000.0,296222000.0,1571088000.0,324385000.0,2165031000.0,6754.296755822232,6672.124478795891
655,35,2001,320303.0,2379258000.0,327191000.0,1697263000.0,354804000.0,2321986000.0,7428.147722625139,7249.3420292660385
656,35,2002,320068.0,2561192000.0,357237000.0,1851496000.0,352459000.0,2564476000.0,8002.024569778922,8012.28488946099
657,35,2003,320264.0,2626262000.0,383513000.0,1905419000.0,337330000.0,2658140000.0,8200.303499612819,8299.84013189119
658,35,2004,323066.0,2855893000.0,492102000.0,1989564000.0,374227000.0,2882631000.0,8839.967684621719,8922.73095899909
659,35,2005,326102.0,2982991000.0,480888000.0,2102670000.0,399433000.0,3011696000.0,9147.41706582603,9235.441671624216
660,35,2006,326761.0,3094036000.0,446994000.0,2197044000.0,449998000.0,3099738000.0,9468.804416683754,9486.254479573756
661,35,2007,327816.0,3272953000.0,444466000.0,2360542000.0,467945000.0,3279467000.0,9984.116089513629,10003.986992703223
662,35,2008,329045.0,3569311000.0,467492000.0,2542639000.0,559180000.0,3599724000.0,10847.485906183045,10939.913993526721
663,35,2009,329843.0,3714092000.0,521368000.0,2624339000.0,568385000.0,3955890000.0,11260.181359010196,11993.251334725916
664,35,2010,334405.0,3668362988.0,760562988.0,2329754988.0,578044988.0,3843922988.0,10969.820989518697,11494.813139755686
665,35,2011,338118.0,3634074972.0,641924972.0,2390634972.0,601514972.0,3739012972.0,10747.948858090962,11058.307963492036
666,35,2012,337225.0,3524329974.0,494427974.0,2422276974.0,607624974.0,3667869974.0,10450.974791311439,10876.62532137297
667,35,2013,338218.0,3624038988.0,528188988.0,2493015988.0,602833988.0,3645288988.0,10715.097919093603,10777.927218539522
668,36,1990,2515948.0,19868843000.0,1011230000.0,8044919000.0,10812694000.0,20224457000.0,7897.159639229428,8038.50357797538
669,36,1992,2619299.0,21655040000.0,1196891000.0,8697663000.0,11760486000.0,22815611000.0,8267.49447084888,8710.579051876093
670,36,1995,2738361.0,25063999000.0,1368074000.0,9932669000.0,13763256000.0,26540967000.0,9152.919940066338,9692.281989116847
671,36,1996,2788343.0,26026366000.0,1510447000.0,10284155000.0,14231764000.0,26974514000.0,9333.990115276349,9674.030060146833
672,36,1997,2818497.0,26777391000.0,1449008000.0,10477889000.0,14850494000.0,28227561000.0,9500.592336979604,10015.111245461678
673,36,1998,2834992.0,27900803000.0,1522836000.0,11033327000.0,15344640000.0,29853891000.0,9841.580858076495,10530.502731577373
674,36,1999,2853296.0,30314359952.0,1799347000.0,12607119000.0,15907893952.0,31948132000.0,10624.330581895463,11196.921735424576
675,36,2000,2862977.0,31985198952.0,1942608000.0,13764966000.0,16277624952.0,33762463000.0,11172.006953601094,11792.781779245868
676,36,2001,2858991.0,34474039000.0,1916953000.0,16034257000.0,16522829000.0,38171684000.0,12058.113859050274,13351.453012618787
677,36,2002,2848926.0,35851140000.0,2208270000.0,17339441000.0,16303429000.0,39699444000.0,12584.089583232419,13934.880723472636
678,36,2003,2882030.0,38142964000.0,2598674000.0,17510886000.0,18033404000.0,41728504000.0,13234.756057362345,14478.858304736592
679,36,2004,2845632.0,40932652000.0,3066790000.0,17707344000.0,20158518000.0,43081229000.0,14384.379990104131,15139.423860850595
680,36,2005,2819260.0,44048571000.0,3162431000.0,19204432000.0,21681708000.0,45213811000.0,15624.160595333527,16037.47472741074
681,36,2006,2790136.0,47141723000.0,3347283000.0,20184801000.0,23609639000.0,48483163000.0,16895.851313340998,17376.63074488125
682,36,2007,2757903.0,50889419000.0,3275815000.0,22848125000.0,24765479000.0,51389827000.0,18452.21496187502,18633.660067087203
683,36,2008,2730423.0,53278528000.0,3136293000.0,24038392000.0,26103843000.0,55012435000.0,19512.920891744612,20147.953265849283
684,36,2009,2699463.0,56025040000.0,3205596000.0,25770098000.0,27049346000.0,57992363000.0,20754.142583173023,21482.92567818118
685,36,2010,2765734.0,55595948704.0,3702881704.0,23112903704.0,28780162704.0,60210135704.0,20101.697670130245,21770.038515634547
686,36,2011,2734779.0,57894754660.0,5127424660.0,23189452660.0,29577876660.0,59588782660.0,21169.811037747473,21789.249756561683
687,36,2012,2702914.0,59113089632.0,3776377632.0,23315295632.0,32021415632.0,60352663632.0,21870.133356814164,22328.73988295595
688,36,2013,2710541.0,59760059634.0,3343720634.0,23633801634.0,32782536634.0,60641929634.0,22047.281201059126,22372.6295355798
689,37,1990,1084903.0,4980776000.0,332490000.0,3127887000.0,1520399000.0,4905665000.0,4590.987397029965,4521.754479432723
690,37,1992,1096156.0,5236099000.0,389145000.0,3283378000.0,1563576000.0,5446738000.0,4776.78268421648,4968.944201372798
691,37,1995,1155248.0,6076939000.0,443689000.0,3867404000.0,1765846000.0,6217951000.0,5260.289565530518,5382.351668213232
692,37,1996,1181600.0,6516400000.0,443121000.0,3971818000.0,2101461000.0,6517111000.0,5514.895057549086,5515.496784021666
693,37,1997,1208695.0,6827952000.0,471258000.0,4258017000.0,2098677000.0,7007690000.0,5649.028084007959,5797.7322649634525
694,37,1998,1230010.0,7516979000.0,520499000.0,4821450000.0,2175030000.0,7688076000.0,6111.315355159714,6250.417476280681
695,37,1999,1253427.0,8521681000.0,558536000.0,5590638000.0,2372507000.0,8719024000.0,6798.705469085954,6956.148224029002
696,37,2000,1274277.0,9139571000.0,626287000.0,5948417000.0,2564867000.0,9350459000.0,7172.3581293549205,7337.854328376013
697,37,2001,1292536.0,9770131000.0,666772000.0,6130652000.0,2972707000.0,9906464000.0,7558.8850136475885,7664.362153162465
698,37,2002,1314391.0,9783053000.0,787717000.0,5973092000.0,3022244000.0,9997321000.0,7443.031031101095,7606.0479720265885
699,37,2003,1335052.0,10046134000.0,899044000.0,6058134000.0,3088956000.0,10128042000.0,7524.900902736373,7586.252820114872
700,37,2004,1347622.0,10724729000.0,1032404000.0,6211947000.0,3480378000.0,10412358000.0,7958.262034902962,7726.467807738371
701,37,2005,1372382.0,11287746000.0,1133142000.0,6553566000.0,3601038000.0,11099051000.0,8224.93008506378,8087.435568231002
702,37,2006,1405670.0,11911742000.0,1199703000.0,6976615000.0,3735424000.0,11922515000.0,8474.06717081534,8481.73113177346
703,37,2007,1427880.0,13299704000.0,1196950000.0,7626945000.0,4475809000.0,13008767000.0,9314.300921646076,9110.54640445976
704,37,2008,1440923.0,13882032000.0,1254917000.0,8181894000.0,4445221000.0,13984066000.0,9634.124793621866,9704.936349825772
705,37,2009,1488101.0,15699836000.0,1394039000.0,8420786000.0,5885011000.0,15163974000.0,10550.248941436099,10190.15107173505
